"hospital_no","hospital_time_no","start","end","mon","tue","wed","thu","fry","sat","sun","hol","status","rgst","updt","created_id","updated_id"
"21063","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:26:24","2019-01-23 12:03:02","epkdoc01","epkdoc01"
"21063","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:26:24","2019-01-23 12:03:02","epkdoc01","epkdoc01"
"21064","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:28:38","2018-11-07 09:28:38","epkdoc01","epkdoc01"
"21064","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:28:38","2018-11-07 09:28:38","epkdoc01","epkdoc01"
"21064","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:28:38","2018-11-07 09:28:38","epkdoc01","epkdoc01"
"21064","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:28:38","2018-11-07 09:28:38","epkdoc01","epkdoc01"
"21065","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:30:45","2018-11-07 09:30:45","epkdoc01","epkdoc01"
"21065","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:30:45","2018-11-07 09:30:45","epkdoc01","epkdoc01"
"21065","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:30:45","2018-11-07 09:30:45","epkdoc01","epkdoc01"
"21065","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:30:45","2018-11-07 09:30:45","epkdoc01","epkdoc01"
"21066","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:33:07","2018-11-07 09:33:07","epkdoc01","epkdoc01"
"21066","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:33:07","2018-11-07 09:33:07","epkdoc01","epkdoc01"
"21066","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:33:07","2018-11-07 09:33:07","epkdoc01","epkdoc01"
"21066","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:33:07","2018-11-07 09:33:07","epkdoc01","epkdoc01"
"21067","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:35:10","2019-01-22 19:32:35","epkdoc01","epkdoc01"
"21067","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:35:10","2019-01-22 19:32:35","epkdoc01","epkdoc01"
"21067","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:35:10","2019-01-22 19:32:35","epkdoc01","epkdoc01"
"21067","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:35:10","2019-01-22 19:32:35","epkdoc01","epkdoc01"
"21068","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:37:06","2018-11-07 09:37:06","epkdoc01","epkdoc01"
"21068","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:37:06","2018-11-07 09:37:06","epkdoc01","epkdoc01"
"21068","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:37:06","2018-11-07 09:37:06","epkdoc01","epkdoc01"
"21068","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:37:06","2018-11-07 09:37:06","epkdoc01","epkdoc01"
"21069","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:40:42","2018-11-07 09:40:42","epkdoc01","epkdoc01"
"21069","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:40:42","2018-11-07 09:40:42","epkdoc01","epkdoc01"
"21069","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:40:42","2018-11-07 09:40:42","epkdoc01","epkdoc01"
"21069","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:40:42","2018-11-07 09:40:42","epkdoc01","epkdoc01"
"21070","1","09:00","12:00","1","1","1","1","1","1","1","1","1","2018-11-07 09:43:32","2018-11-27 15:25:57","epkdoc01","epkdoc01"
"21070","2","14:00","17:00","1","1","1","1","1","1","1","1","1","2018-11-07 09:43:32","2018-11-27 15:25:57","epkdoc01","epkdoc01"
"21070","3","18:00","20:00","1","1","1","1","1","0","0","0","1","2018-11-07 09:43:32","2018-11-27 15:25:57","epkdoc01","epkdoc01"
"21070","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 09:43:32","2018-11-27 15:25:58","epkdoc01","epkdoc01"
"21071","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:38:46","2018-11-07 10:38:46","epkdoc01","epkdoc01"
"21071","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:38:46","2018-11-07 10:38:46","epkdoc01","epkdoc01"
"21071","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:38:46","2018-11-07 10:38:46","epkdoc01","epkdoc01"
"21071","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:38:46","2018-11-07 10:38:46","epkdoc01","epkdoc01"
"21072","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:43:58","2018-11-07 10:43:58","epkdoc01","epkdoc01"
"21072","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:43:59","2018-11-07 10:43:59","epkdoc01","epkdoc01"
"21072","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:43:59","2018-11-07 10:43:59","epkdoc01","epkdoc01"
"21072","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:43:59","2018-11-07 10:43:59","epkdoc01","epkdoc01"
"21073","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:45:41","2018-11-07 10:45:41","epkdoc01","epkdoc01"
"21073","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:45:41","2018-11-07 10:45:41","epkdoc01","epkdoc01"
"21073","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:45:41","2018-11-07 10:45:41","epkdoc01","epkdoc01"
"21073","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:45:41","2018-11-07 10:45:41","epkdoc01","epkdoc01"
"21074","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:48:05","2019-01-09 13:10:53","epkdoc01","epkdoc01"
"21074","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:48:05","2019-01-09 13:10:53","epkdoc01","epkdoc01"
"21074","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:48:05","2019-01-09 13:10:53","epkdoc01","epkdoc01"
"21074","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:48:05","2019-01-09 13:10:53","epkdoc01","epkdoc01"
"21075","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:50:53","2018-11-07 10:50:53","epkdoc01","epkdoc01"
"21075","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:50:53","2018-11-07 10:50:53","epkdoc01","epkdoc01"
"21075","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:50:53","2018-11-07 10:50:53","epkdoc01","epkdoc01"
"21075","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:50:53","2018-11-07 10:50:53","epkdoc01","epkdoc01"
"21076","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:52:55","2018-11-07 10:52:55","epkdoc01","epkdoc01"
"21076","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:52:55","2018-11-07 10:52:55","epkdoc01","epkdoc01"
"21076","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:52:55","2018-11-07 10:52:55","epkdoc01","epkdoc01"
"21076","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:52:55","2018-11-07 10:52:55","epkdoc01","epkdoc01"
"21077","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:55:16","2018-11-07 10:55:16","epkdoc01","epkdoc01"
"21077","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:55:16","2018-11-07 10:55:16","epkdoc01","epkdoc01"
"21077","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:55:16","2018-11-07 10:55:16","epkdoc01","epkdoc01"
"21077","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:55:16","2018-11-07 10:55:16","epkdoc01","epkdoc01"
"21078","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:56:43","2018-11-07 10:56:43","epkdoc01","epkdoc01"
"21078","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:56:43","2018-11-07 10:56:43","epkdoc01","epkdoc01"
"21078","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:56:43","2018-11-07 10:56:43","epkdoc01","epkdoc01"
"21078","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 10:56:43","2018-11-07 10:56:43","epkdoc01","epkdoc01"
"21079","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:03:07","2018-11-07 11:03:07","epkdoc01","epkdoc01"
"21079","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:03:07","2018-11-07 11:03:07","epkdoc01","epkdoc01"
"21079","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:03:07","2018-11-07 11:03:07","epkdoc01","epkdoc01"
"21079","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:03:07","2018-11-07 11:03:07","epkdoc01","epkdoc01"
"21080","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:04:55","2018-11-07 11:04:55","epkdoc01","epkdoc01"
"21080","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:04:55","2018-11-07 11:04:55","epkdoc01","epkdoc01"
"21080","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:04:55","2018-11-07 11:04:55","epkdoc01","epkdoc01"
"21080","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:04:55","2018-11-07 11:04:55","epkdoc01","epkdoc01"
"21081","1","09:00","13:00","1","1","1","1","1","0","0","0","1","2018-11-07 11:07:44","2019-02-04 17:16:31","epkdoc01","epkdoc01"
"21081","2","15:00","19:00","1","1","1","1","1","0","0","0","1","2018-11-07 11:07:44","2019-02-04 17:16:31","epkdoc01","epkdoc01"
"21081","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:07:44","2019-02-04 17:16:31","epkdoc01","epkdoc01"
"21081","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:07:44","2019-02-04 17:16:31","epkdoc01","epkdoc01"
"21082","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:09:30","2018-11-07 11:09:30","epkdoc01","epkdoc01"
"21082","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:09:30","2018-11-07 11:09:30","epkdoc01","epkdoc01"
"21082","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:09:30","2018-11-07 11:09:30","epkdoc01","epkdoc01"
"21082","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:09:30","2018-11-07 11:09:30","epkdoc01","epkdoc01"
"21083","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:11:56","2018-11-07 11:11:56","epkdoc01","epkdoc01"
"21083","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:11:56","2018-11-07 11:11:56","epkdoc01","epkdoc01"
"21083","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:11:56","2018-11-07 11:11:56","epkdoc01","epkdoc01"
"21083","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:11:56","2018-11-07 11:11:56","epkdoc01","epkdoc01"
"21084","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:13:51","2018-11-07 11:13:51","epkdoc01","epkdoc01"
"21084","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:13:51","2018-11-07 11:13:51","epkdoc01","epkdoc01"
"21084","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:13:51","2018-11-07 11:13:51","epkdoc01","epkdoc01"
"21084","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:13:51","2018-11-07 11:13:51","epkdoc01","epkdoc01"
"21085","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:15:50","2018-11-07 11:15:50","epkdoc01","epkdoc01"
"21085","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:15:50","2018-11-07 11:15:50","epkdoc01","epkdoc01"
"21085","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:15:50","2018-11-07 11:15:50","epkdoc01","epkdoc01"
"21085","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:15:50","2018-11-07 11:15:50","epkdoc01","epkdoc01"
"21086","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:17:31","2018-11-07 11:17:31","epkdoc01","epkdoc01"
"21086","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:17:31","2018-11-07 11:17:31","epkdoc01","epkdoc01"
"21086","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:17:31","2018-11-07 11:17:31","epkdoc01","epkdoc01"
"21086","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 11:17:31","2018-11-07 11:17:31","epkdoc01","epkdoc01"
"21087","1",,,"0","0","0","0","0","0","0","0","1","2018-11-07 16:03:33","2018-11-07 16:04:28","epkdoc01","epkdoc01"
"21087","2",,,"0","0","0","0","0","0","0","0","1","2018-11-07 16:03:33","2018-11-07 16:04:28","epkdoc01","epkdoc01"
"21087","3",,,"0","0","0","0","0","0","0","0","1","2018-11-07 16:03:33","2018-11-07 16:04:28","epkdoc01","epkdoc01"
"21087","4",,,"0","0","0","0","0","0","0","0","1","2018-11-07 16:03:33","2018-11-07 16:04:28","epkdoc01","epkdoc01"
"21088","1","09:00","12:00","1","1","1","1","1","1","0","0","1","2018-11-08 09:53:42","2019-01-11 18:37:45","epkdoc01","epkdoc01"
"21088","2","09:00","16:00","1","0","1","1","1","0","0","0","1","2018-11-08 09:53:42","2019-01-11 18:37:45","epkdoc01","epkdoc01"
"21088","3",,,"0","0","0","0","0","0","0","0","1","2018-11-08 09:53:42","2019-01-11 18:37:45","epkdoc01","epkdoc01"
"21088","4",,,"0","0","0","0","0","0","0","0","1","2018-11-08 09:53:42","2019-01-11 18:37:45","epkdoc01","epkdoc01"
"21089","1","09:00","11:30","1","1","1","1","1","1","0","0","1","2018-11-09 13:30:06","2019-02-04 10:25:57","epkdoc01","epkdoc01"
"21089","2","16:00","18:30","1","1","1","0","1","0","0","0","1","2018-11-09 13:30:06","2019-02-04 10:25:57","epkdoc01","epkdoc01"
"21089","3",,,"0","0","0","0","0","0","0","0","1","2018-11-09 13:30:06","2019-02-04 10:25:57","epkdoc01","epkdoc01"
"21089","4",,,"0","0","0","0","0","0","0","0","1","2018-11-09 13:30:06","2019-02-04 10:25:57","epkdoc01","epkdoc01"
"21090","1","08:30","17:00","1","1","1","1","1","0","0","0","1","2018-11-12 09:07:23","2019-01-17 15:13:35","epkdoc01","epkdoc01"
"21090","2",,,"0","0","0","0","0","0","0","0","1","2018-11-12 09:07:23","2019-01-17 15:13:35","epkdoc01","epkdoc01"
"21090","3",,,"0","0","0","0","0","0","0","0","1","2018-11-12 09:07:23","2019-01-17 15:13:35","epkdoc01","epkdoc01"
"21090","4",,,"0","0","0","0","0","0","0","0","1","2018-11-12 09:07:23","2019-01-17 15:13:35","epkdoc01","epkdoc01"
"21091","1",,,"0","0","0","0","0","0","0","0","1","2018-11-13 11:14:46","2018-11-13 11:14:46","epkdoc01","epkdoc01"
"21091","2",,,"0","0","0","0","0","0","0","0","1","2018-11-13 11:14:46","2018-11-13 11:14:46","epkdoc01","epkdoc01"
"21091","3",,,"0","0","0","0","0","0","0","0","1","2018-11-13 11:14:46","2018-11-13 11:14:46","epkdoc01","epkdoc01"
"21091","4",,,"0","0","0","0","0","0","0","0","1","2018-11-13 11:14:46","2018-11-13 11:14:46","epkdoc01","epkdoc01"
"21092","1",,,"0","0","0","0","0","0","0","0","1","2018-11-13 11:17:21","2018-12-19 17:51:21","epkdoc01","epkdoc01"
"21092","2",,,"0","0","0","0","0","0","0","0","1","2018-11-13 11:17:21","2018-12-19 17:51:21","epkdoc01","epkdoc01"
"21092","3",,,"0","0","0","0","0","0","0","0","1","2018-11-13 11:17:21","2018-12-19 17:51:21","epkdoc01","epkdoc01"
"21092","4",,,"0","0","0","0","0","0","0","0","1","2018-11-13 11:17:21","2018-12-19 17:51:21","epkdoc01","epkdoc01"
"21093","1","09:00","12:00","1","1","1","1","1","1","0","0","1","2018-11-13 11:21:59","2019-01-10 12:04:34","epkdoc01","epkdoc01"
"21093","2","10:30","11:30","0","0","0","0","0","0","1","0","1","2018-11-13 11:21:59","2019-01-10 12:04:34","epkdoc01","epkdoc01"
"21093","3","17:00","19:00","1","1","0","1","0","0","0","0","1","2018-11-13 11:21:59","2019-01-10 12:04:34","epkdoc01","epkdoc01"
"21093","4",,,"0","0","0","0","0","0","0","0","1","2018-11-13 11:21:59","2019-01-10 12:04:34","epkdoc01","epkdoc01"
"21094","1","09:00","12:30","1","1","1","1","1","1","0","0","1","2018-11-13 11:24:02","2018-12-20 16:47:10","epkdoc01","epkdoc01"
"21094","2","15:00","18:00","1","1","1","1","1","0","0","0","1","2018-11-13 11:24:02","2018-12-20 16:47:10","epkdoc01","epkdoc01"
"21094","3",,,"0","0","0","0","0","0","0","0","1","2018-11-13 11:24:02","2018-12-20 16:47:10","epkdoc01","epkdoc01"
"21094","4",,,"0","0","0","0","0","0","0","0","1","2018-11-13 11:24:02","2018-12-20 16:47:10","epkdoc01","epkdoc01"
"21095","1","08:30",,"1","1","1","1","1","1","0","0","1","2018-11-14 09:54:31","2019-02-04 10:39:52","epkdoc01","epkdoc01"
"21095","2",,,"0","0","0","0","0","0","0","0","1","2018-11-14 09:54:31","2019-02-04 10:39:52","epkdoc01","epkdoc01"
"21095","3",,,"0","0","0","0","0","0","0","0","1","2018-11-14 09:54:32","2019-02-04 10:39:52","epkdoc01","epkdoc01"
"21095","4",,,"0","0","0","0","0","0","0","0","1","2018-11-14 09:54:32","2019-02-04 10:39:52","epkdoc01","epkdoc01"
"21096","1","08:30","17:00","1","1","1","1","1","0","0","0","1","2018-11-15 10:15:14","2018-12-14 11:09:39","epkdoc01","epkdoc01"
"21096","2",,,"0","0","0","0","0","0","0","0","1","2018-11-15 10:15:14","2018-12-14 11:09:39","epkdoc01","epkdoc01"
"21096","3",,,"0","0","0","0","0","0","0","0","1","2018-11-15 10:15:14","2018-12-14 11:09:39","epkdoc01","epkdoc01"
"21096","4",,,"0","0","0","0","0","0","0","0","1","2018-11-15 10:15:14","2018-12-14 11:09:39","epkdoc01","epkdoc01"
"21097","1","08:30","11:30","1","1","1","1","1","1","0","0","1","2018-11-15 14:04:35","2018-12-07 10:17:25","epkdoc01","epkdoc01"
"21097","2","13:00","16:00","1","1","1","1","1","1","0","0","1","2018-11-15 14:04:35","2018-12-07 10:17:25","epkdoc01","epkdoc01"
"21097","3",,,"0","0","0","0","0","0","0","0","1","2018-11-15 14:04:35","2018-12-07 10:17:25","epkdoc01","epkdoc01"
"21097","4",,,"0","0","0","0","0","0","0","0","1","2018-11-15 14:04:35","2018-12-07 10:17:25","epkdoc01","epkdoc01"
"21098","1",,,"0","0","0","0","0","0","0","0","1","2018-11-19 11:00:20","2018-11-19 11:00:20","epkdoc01","epkdoc01"
"21098","2",,,"0","0","0","0","0","0","0","0","1","2018-11-19 11:00:20","2018-11-19 11:00:20","epkdoc01","epkdoc01"
"21098","3",,,"0","0","0","0","0","0","0","0","1","2018-11-19 11:00:20","2018-11-19 11:00:20","epkdoc01","epkdoc01"
"21098","4",,,"0","0","0","0","0","0","0","0","1","2018-11-19 11:00:20","2018-11-19 11:00:20","epkdoc01","epkdoc01"
"21099","1",,,"0","0","0","0","0","0","0","0","1","2018-11-19 11:08:11","2018-11-19 16:46:19","epkdoc01","epkdoc01"
"21099","2",,,"0","0","0","0","0","0","0","0","1","2018-11-19 11:08:11","2018-11-19 16:46:19","epkdoc01","epkdoc01"
"21099","3",,,"0","0","0","0","0","0","0","0","1","2018-11-19 11:08:11","2018-11-19 16:46:19","epkdoc01","epkdoc01"
"21099","4",,,"0","0","0","0","0","0","0","0","1","2018-11-19 11:08:11","2018-11-19 16:46:19","epkdoc01","epkdoc01"
"21100","1","09:00","12:30","1","1","1","0","1","0","0","0","1","2018-11-19 17:18:22","2018-11-21 12:27:20","epkdoc01","epkdoc01"
"21100","2","09:00","12:00","0","0","0","0","0","1","0","0","1","2018-11-19 17:18:22","2018-11-21 12:27:20","epkdoc01","epkdoc01"
"21100","3","16:00","18:30","1","1","1","0","1","0","0","0","1","2018-11-19 17:18:22","2018-11-21 12:27:20","epkdoc01","epkdoc01"
"21100","4",,,"0","0","0","0","0","0","0","0","1","2018-11-19 17:18:22","2018-11-21 12:27:20","epkdoc01","epkdoc01"
"21101","1","10:00","13:00","1","1","1","1","0","1","1","1","1","2018-11-21 13:50:56","2019-01-31 17:13:05","epkdoc01","epkdoc01"
"21101","2","15:00","18:00","1","1","1","1","0","1","1","1","1","2018-11-21 13:50:56","2019-01-31 17:13:06","epkdoc01","epkdoc01"
"21101","3",,,"0","0","0","0","0","0","0","0","1","2018-11-21 13:50:57","2019-01-31 17:13:06","epkdoc01","epkdoc01"
"21101","4",,,"0","0","0","0","0","0","0","0","1","2018-11-21 13:50:57","2019-01-31 17:13:06","epkdoc01","epkdoc01"
"21102","1","08:30","12:00","1","1","1","1","1","0","0","0","1","2018-11-22 09:16:55","2018-12-13 16:19:10","epkdoc01","epkdoc01"
"21102","2","13:30","16:30","1","1","1","1","1","0","0","0","1","2018-11-22 09:16:55","2018-12-13 16:19:10","epkdoc01","epkdoc01"
"21102","3","08:30","11:00","0","0","0","0","0","1","0","0","1","2018-11-22 09:16:55","2018-12-13 16:19:10","epkdoc01","epkdoc01"
"21102","4",,,"0","0","0","0","0","0","0","0","1","2018-11-22 09:16:55","2018-12-13 16:19:10","epkdoc01","epkdoc01"
"21103","1",,,"0","0","0","0","0","0","0","0","1","2018-11-22 09:23:33","2018-11-22 09:23:33","epkdoc01","epkdoc01"
"21103","2",,,"0","0","0","0","0","0","0","0","1","2018-11-22 09:23:33","2018-11-22 09:23:33","epkdoc01","epkdoc01"
"21103","3",,,"0","0","0","0","0","0","0","0","1","2018-11-22 09:23:33","2018-11-22 09:23:33","epkdoc01","epkdoc01"
"21103","4",,,"0","0","0","0","0","0","0","0","1","2018-11-22 09:23:33","2018-11-22 09:23:33","epkdoc01","epkdoc01"
"21104","1",,,"0","0","0","0","0","0","0","0","1","2018-11-22 13:30:05","2018-11-22 13:30:05","epkdoc01","epkdoc01"
"21104","2",,,"0","0","0","0","0","0","0","0","1","2018-11-22 13:30:05","2018-11-22 13:30:05","epkdoc01","epkdoc01"
"21104","3",,,"0","0","0","0","0","0","0","0","1","2018-11-22 13:30:05","2018-11-22 13:30:05","epkdoc01","epkdoc01"
"21104","4",,,"0","0","0","0","0","0","0","0","1","2018-11-22 13:30:05","2018-11-22 13:30:05","epkdoc01","epkdoc01"
"21105","1","08:30","17:00","1","1","1","1","1","0","0","0","1","2018-11-22 20:53:06","2018-12-21 17:27:28","epkdoc01","epkdoc01"
"21105","2",,,"0","0","0","0","0","0","0","0","1","2018-11-22 20:53:06","2018-12-21 17:27:28","epkdoc01","epkdoc01"
"21105","3",,,"0","0","0","0","0","0","0","0","1","2018-11-22 20:53:07","2018-12-21 17:27:28","epkdoc01","epkdoc01"
"21105","4",,,"0","0","0","0","0","0","0","0","1","2018-11-22 20:53:07","2018-12-21 17:27:28","epkdoc01","epkdoc01"
"21106","1","09:00","13:00","1","1","1","1","1","1","0","0","1","2018-11-26 15:11:31","2019-01-31 12:29:57","epkdoc01","epkdoc01"
"21106","2",,,"0","0","0","0","0","0","0","0","1","2018-11-26 15:11:31","2019-01-31 12:29:57","epkdoc01","epkdoc01"
"21106","3",,,"0","0","0","0","0","0","0","0","1","2018-11-26 15:11:31","2019-01-31 12:29:57","epkdoc01","epkdoc01"
"21106","4",,,"0","0","0","0","0","0","0","0","1","2018-11-26 15:11:31","2019-01-31 12:29:57","epkdoc01","epkdoc01"
"21107","1",,,"0","0","0","0","0","0","0","0","1","2018-11-26 15:49:28","2018-11-26 15:49:28","epkdoc01","epkdoc01"
"21107","2",,,"0","0","0","0","0","0","0","0","1","2018-11-26 15:49:28","2018-11-26 15:49:28","epkdoc01","epkdoc01"
"21107","3",,,"0","0","0","0","0","0","0","0","1","2018-11-26 15:49:28","2018-11-26 15:49:28","epkdoc01","epkdoc01"
"21107","4",,,"0","0","0","0","0","0","0","0","1","2018-11-26 15:49:29","2018-11-26 15:49:29","epkdoc01","epkdoc01"
"21108","1","09:00",,"1","0","0","0","1","1","1","0","1","2018-11-26 17:43:07","2019-01-31 13:14:44","epkdoc01","epkdoc01"
