"hospital_no","option_group_cd","option_cd","option_name","confirm","price","tax_class","order","status","rgst","updt","created_id","updated_id"
"20682","3","1","骨密度検査",,"1860","0","1","1","2018-07-06 14:54:21","2018-07-06 14:54:21","A2636","A2636"
"20682","4","1","ABC検査",,"4120","0","1","1","2018-07-06 14:54:47","2018-07-06 14:54:47","A2636","A2636"
"20682","5","1","アレルギーA","非特異的Ig-E値から全体的なアレルギーの有無や程度を調べます。","2060","0","1","1","2018-07-06 14:56:00","2018-07-06 14:56:00","A2636","A2636"
"20682","5","2","アレルギーB","8項目スクリーニングセット（通年）【イネ科・雑草・植物・穀物・動物表皮・カビ・スギ・ヤケヒョウダニ】","5150","0","2","1","2018-07-06 14:57:12","2018-07-06 14:57:12","A2636","A2636"
"20682","5","3","Viewアレルギー39","39項目のアレルゲン毎に結果判定をします。（※アレルギーAを含みます。）","10800","0","3","1","2018-07-06 14:58:13","2018-07-06 14:58:13","A2636","A2636"
"20682","5","4","食物アレルギー16","16項目の食物アレルギーについて調べます。","8640","0","4","1","2018-07-06 14:58:48","2018-07-06 14:58:48","A2636","A2636"
"20682","6","1","腫瘍マーカーセットA","AFP・CEA・CA19-9","4700","0","1","1","2018-07-06 14:59:59","2018-07-06 14:59:59","A2636","A2636"
"20682","7","1","腫瘍マーカーセットB","CA125・CA15-3","3300","0","1","1","2018-07-06 15:00:48","2018-07-06 15:00:48","A2636","A2636"
"20683","1","1","ヘリカルCT（肺がん）",,"15430","0","1","1","2018-07-12 12:41:50","2018-07-12 12:41:50","A2636","A2636"
"20683","2","1","骨密度測定",,"3890","0","1","1","2018-07-12 12:42:18","2018-07-12 12:42:18","A2636","A2636"
"20683","3","1","乳房超音波検査・視触診","※40才未満","5900","0","1","1","2018-07-12 12:43:19","2018-07-12 12:43:19","A2636","A2636"
"20683","4","1","乳X線検査・視触診","※40才以上","5900","0","1","1","2018-07-12 12:44:09","2018-07-12 12:44:09","A2636","A2636"
"20683","5","1","子宮頸がん検査",,"3670","0","1","1","2018-07-12 12:44:51","2018-07-12 12:44:51","A2636","A2636"
"20683","6","1","動脈硬化検査",,"1620","0","1","1","2018-07-12 12:45:24","2018-07-12 12:45:24","A2636","A2636"
"20683","7","1","前立腺（PSA）検査",,"1510","0","1","1","2018-07-12 12:46:15","2018-07-12 12:46:15","A2636","A2636"
"20683","8","1","CA19-9",,"1510","0","1","1","2018-07-12 12:47:14","2018-07-12 12:47:14","A2636","A2636"
"20683","9","1","CA125",,"1730","0","1","1","2018-07-12 12:47:52","2018-07-12 12:47:52","A2636","A2636"
"20683","10","1","HIV（エイズ）検査",,"1400","0","1","1","2018-07-12 12:48:37","2018-07-12 12:48:37","A2636","A2636"
"20683","11","1","聴力視力検査",,"700","0","1","1","2018-07-12 12:49:10","2018-07-12 12:49:10","A2636","A2636"
"20683","12","1","肺がん（喀痰）検査",,"4640","0","1","1","2018-07-12 12:49:55","2018-07-12 12:49:55","A2636","A2636"
"20683","13","1","ピロリ菌検査",,"760","0","1","1","2018-07-12 12:50:34","2018-07-12 12:50:34","A2636","A2636"
"20683","14","1","TSH・FT3・FT4",,"4100","0","1","1","2018-07-12 12:51:19","2018-07-12 12:51:19","A2636","A2636"
"20683","15","1","PET-CT",,"99770","0","1","1","2018-07-12 12:51:54","2018-07-12 12:51:54","A2636","A2636"
"20685","1","1","経口内視鏡","胃カメラを口から挿入します。","2700","0","1","1","2018-07-11 14:18:20","2018-07-20 11:17:22","A2636","A2636"
"20685","1","2","経鼻内視鏡","胃カメラを鼻から挿入します。","2700","0","2","1","2018-07-20 11:16:52","2018-07-20 11:18:19","A2636","A2636"
"20685","2","1","PSA",,"2700","0","1","1","2018-07-11 14:21:32","2018-07-11 14:21:32","A2636","A2636"
"20685","3","1","喀痰細胞診",,"3780","0","1","1","2018-07-11 14:23:46","2018-07-11 14:23:46","A2636","A2636"
"20685","4","1","子宮頚部細胞診・内診","日程、要相談
（注）：婦人科健診については近医の『香川県予防医学協会』に委託しています。","3942","0","1","1","2018-07-11 14:29:36","2018-07-11 15:08:30","A2636","A2636"
"20685","5","1","脈波速度検査",,"1620","0","1","1","2018-07-11 14:31:49","2018-07-11 14:31:49","A2636","A2636"
"20685","6","1","運動負荷心電図",,"3780","0","1","1","2018-07-11 14:38:29","2018-07-11 14:38:29","A2636","A2636"
"20685","7","1","骨密度（DEXA法）",,"3888","0","1","1","2018-07-11 14:40:44","2018-07-11 14:40:44","A2636","A2636"
"20685","8","1","頭部MRI+MRA",,"20520","0","1","1","2018-07-11 14:42:54","2018-07-11 14:42:54","A2636","A2636"
"20685","9","1","胸部CT",,"15876","0","1","1","2018-07-11 14:44:07","2018-07-11 14:44:07","A2636","A2636"
"20685","10","1","甲状腺血液検査","TSH、FT3、FT4","4320","0","1","1","2018-07-11 14:47:30","2018-07-11 14:47:30","A2636","A2636"
"20685","11","1","マンモグラフィー・視触診","日程、要相談
（注）：婦人科健診については近医の『香川県予防医学協会』に委託しています。","4374","0","1","1","2018-07-11 14:53:16","2018-07-11 14:53:16","A2636","A2636"
"20685","12","1","内臓脂肪検査","腹部CT1枚","2700","0","1","1","2018-07-11 14:55:56","2018-07-11 14:55:56","A2636","A2636"
"20685","13","1","ABC検診","ピロリ抗体+ペプシノーゲン","5400","0","1","1","2018-07-11 14:58:07","2018-07-11 14:58:07","A2636","A2636"
"20685","14","1","アミノインデックス（単独受診可能）","男性5種・女性6種","19440","0","1","1","2018-07-11 15:01:25","2018-07-11 15:01:25","A2636","A2636"
"20685","15","1","アディポネクチン",,"4860","0","1","1","2018-07-11 15:02:35","2018-07-11 15:02:35","A2636","A2636"
"20685","16","1","ピロリ菌抗体検査",,"1080","0","1","1","2018-07-11 15:04:06","2018-07-11 15:04:27","A2636","A2636"
"20686","1","1","腹部エコー検査",,"10800","0","1","1","2018-07-12 09:10:26","2018-07-12 09:14:56","A2636","A2636"
"20686","2","1","腫瘍マーカー","PSA（男性のみ）","2160","0","1","1","2018-07-12 09:14:45","2018-07-12 09:14:45","A2636","A2636"
"20688","1","1","MRIデータ希望",,"1500","0","1","1","2018-07-12 17:17:54","2018-07-12 17:17:54","A2636","A2636"
"20689","1","1","AFP",,"2700","0","1","1","2018-07-13 16:30:08","2018-07-13 16:33:06","A2636","A2636"
"20689","1","2","CEA",,"2700","0","2","1","2018-07-13 16:32:29","2018-07-13 16:32:29","A2636","A2636"
"20689","1","3","CA19-9",,"3240","0","3","1","2018-07-13 16:33:22","2018-07-13 16:33:22","A2636","A2636"
"20689","1","4","PSA（男性のみ）",,"3240","0","4","1","2018-07-13 16:33:52","2018-07-13 16:33:52","A2636","A2636"
"20689","1","5","CA125（女性のみ）",,"3672","0","5","1","2018-07-13 16:34:32","2018-07-13 16:34:32","A2636","A2636"
"20689","1","6","腫瘍マーカーセット","AFP・CEA・CA19-9","5940","0","6","1","2018-07-13 16:35:55","2018-07-13 16:35:55","A2636","A2636"
"20689","1","7","腫瘍マーカーセット（男性）","AFP・CEA・CA19-9・PSA","7560","0","7","1","2018-07-13 16:37:05","2018-07-13 16:37:05","A2636","A2636"
"20689","1","8","腫瘍マーカーセット（女性）","AFP・CEA・CA19-9・CA-125","7884","0","8","1","2018-07-13 16:40:10","2018-07-13 16:40:10","A2636","A2636"
"20689","2","1","ヘリコバクターピロリ抗体検査",,"5400","0","1","1","2018-07-13 16:42:20","2018-07-13 16:42:20","A2636","A2636"
"20689","3","1","ペプシノーゲンテスト",,"5400","0","1","1","2018-07-13 16:43:02","2018-07-13 16:43:02","A2636","A2636"
"20689","4","1","血液型（ABO式）（RH方式）",,"1080","0","1","1","2018-07-13 16:43:43","2018-07-13 16:43:43","A2636","A2636"
"20689","5","1","メタボリックCT検査",,"1620","0","1","1","2018-07-13 16:44:22","2018-07-13 16:44:22","A2636","A2636"
"20689","6","1","骨密度検査",,"3888","0","1","1","2018-07-13 16:44:54","2018-07-13 16:44:54","A2636","A2636"
"20689","7","1","乳房マンモグラフィー検査","※女性のみ","5184","0","1","1","2018-07-13 16:45:38","2018-07-13 16:45:38","A2636","A2636"
"20689","8","1","血圧脈波検査",,"1620","0","1","1","2018-07-13 16:46:32","2018-07-13 16:46:32","A2636","A2636"
"20689","9","1","頚動脈エコー検査",,"3780","0","1","1","2018-07-13 16:47:12","2018-07-13 16:47:12","A2636","A2636"
"20689","10","1","血圧脈波・頚動脈セット",,"4860","0","1","1","2018-07-13 16:47:58","2018-07-13 16:47:58","A2636","A2636"
"20689","11","1","胃内視鏡検査に変更",,"2160","0","1","1","2018-07-13 16:49:45","2018-07-13 16:49:45","A2636","A2636"
"20691","1","1","乳腺超音波","乳房を超音波（エコー）で検査を行います。併せて触診も実施いたします。","4500","0","1","1","2018-07-18 14:55:08","2018-07-18 15:08:32","A2636","A2636"
"20691","1","2","マンモグラフィ","マンモグラフィ（乳房X線）で検査を行います。併せて触診も実施いたします。","5900","0","2","1","2018-07-18 14:56:13","2018-07-18 14:56:13","A2636","A2636"
"20691","1","3","マンモ＋乳エコーセット","マンモグラフィ（乳房X線）と乳房エコー検査を行います。併せて触診も実施いたします。","9000","0","3","1","2018-07-18 14:57:00","2018-07-18 14:57:00","A2636","A2636"
"20691","1","4","子宮頸部細胞診","子宮頸部の細胞を採取し、がん細胞の有無を調べます。","4800","0","4","1","2018-07-18 14:58:01","2018-07-18 14:58:01","A2636","A2636"
"20691","2","1","経口内視鏡（胃カメラ：部分麻酔）へ変更","※内視鏡ご選択の場合、ご希望のお日にちで予約出来ない場合があります。","3200","0","2","1","2018-07-18 15:03:43","2018-07-18 15:54:04","A2636","A2636"
"20691","2","2","経鼻内視鏡（胃カメラ：部分麻酔）へ変更","※内視鏡ご選択の場合、ご希望のお日にちで予約出来ない場合があります。","3200","0","3","1","2018-07-18 15:04:05","2018-07-18 15:54:04","A2636","A2636"
"20691","2","3","経口内視鏡（胃カメラ：鎮静剤利用）へ変更","※内視鏡ご選択の場合、ご希望のお日にちで予約出来ない場合があります。","8600","0","4","1","2018-07-18 15:04:40","2018-07-18 15:54:04","A2636","A2636"
"20691","2","4","胃ABC検査（血液検査）へ変更",,"0","0","5","1","2018-07-18 15:06:05","2018-07-18 15:54:04","A2636","A2636"
"20691","2","5","胃部X線検査（変更なし）",,"0","0","1","1","2018-07-18 15:53:47","2018-07-18 15:54:04","A2636","A2636"
"20691","3","1","経口内視鏡（胃カメラ：部分麻酔）へ変更","※内視鏡ご選択の場合、ご希望のお日にちで予約出来ない場合があります。","3200","0","2","1","2018-07-18 15:42:47","2018-07-18 15:50:42","A2636","A2636"
"20691","3","2","経鼻内視鏡（胃カメラ：部分麻酔）へ変更","※内視鏡ご選択の場合、ご希望のお日にちで予約出来ない場合があります。","3200","0","3","1","2018-07-18 15:43:14","2018-07-18 15:50:42","A2636","A2636"
"20691","3","3","経口内視鏡（胃カメラ：鎮静剤利用）へ変更","※内視鏡ご選択の場合、ご希望のお日にちで予約出来ない場合があります。","8600","0","4","1","2018-07-18 15:43:37","2018-07-18 15:50:42","A2636","A2636"
"20691","3","4","胃ABC検査（血液検査）へ変更",,"0","0","5","1","2018-07-18 15:44:53","2018-07-18 15:50:42","A2636","A2636"
"20691","3","5","胃部X線検査（変更なし）",,"0","0","1","1","2018-07-18 15:50:26","2018-07-18 15:50:42","A2636","A2636"
"20691","4","1","経口内視鏡（胃カメラ：部分麻酔）へ変更","※内視鏡ご選択の場合、ご希望のお日にちで予約出来ない場合があります。","3200","0","2","1","2018-07-18 15:48:19","2018-07-18 15:51:00","A2636","A2636"
"20691","4","2","経鼻内視鏡（胃カメラ：部分麻酔）へ変更","※内視鏡ご選択の場合、ご希望のお日にちで予約出来ない場合があります。","3200","0","3","1","2018-07-18 15:48:39","2018-07-18 15:51:00","A2636","A2636"
"20691","4","3","経口内視鏡（胃カメラ：鎮静剤利用）へ変更","※内視鏡ご選択の場合、ご希望のお日にちで予約出来ない場合があります。","8600","0","4","1","2018-07-18 15:49:05","2018-07-18 15:51:00","A2636","A2636"
"20691","4","4","胃ABC検査（血液検査）へ変更",,"0","0","5","1","2018-07-18 15:49:23","2018-07-18 15:51:00","A2636","A2636"
"20691","4","5","胃部X線検査（変更なし）",,"0","0","1","1","2018-07-18 15:50:09","2018-07-18 15:51:00","A2636","A2636"
"20691","5","1","鎮静剤へ変更","部分麻酔を使用せず、鎮静剤を使用て内視鏡検査を行います。","5400","0","1","1","2018-07-19 17:24:00","2018-07-19 17:24:00","A2636","A2636"
"20691","6","1","子宮頸部細胞診",,"4800","0","1","1","2018-07-19 17:30:05","2018-07-19 17:30:05","A2636","A2636"
"20692","1","1","血液検査（ピロリ菌検診）","血清HP抗体定量","1000","0","6","1","2018-07-18 14:37:16","2018-07-18 15:16:05","A2636","A2636"
"20692","1","2","血液検査（腎・糖機能）","セット11、HbA1c、Cre、尿酸","3240","0","1","1","2018-07-18 15:05:54","2018-07-18 15:15:35","A2636","A2636"
"20692","1","3","血液検査（蛋白炎症、膵機能）","セット12、蛋白詳細、T-bil、ALP、LDH、ChE、CPK、AMY、BUN、電解質5種）","4320","0","2","1","2018-07-18 15:11:15","2018-07-18 15:15:35","A2636","A2636"
